Mean NoEL,Std. dev. NoEL,Mean Frond,Std. dev. Frond,Median Critic,Std. dev. Critic,Mean Coop Lev,Std. dev. Coop Lev,Mean Coop A,Std. dev. Coop A,Mean Coop B,Std. dev. Coop B,Mean Coop C,Std. dev. Coop C,Synchronicity,Class,Dataset,TR
6.389830508474576,2.204901697739913,0.9169491525423729,0.16389703963780447,0.1301785208918635,0.08847947466271389,1.576271186440678,1.2351269725507257,1.728813559322034,4.251542126895286,1.0949152542372882,2.06614549250724,4.691525423728813,14.258025252950018,0.5796610169491525,HC,Liege,2000
7.6169491525423725,1.2989112184236224,0.9370762711864407,0.14846685997230702,0.231918221080758,0.09259272901214392,1.5559322033898304,1.313330761963213,2.1254237288135593,5.571221246404247,0.9186440677966101,2.043632075436512,5.247457627118644,17.0999985720309,0.888135593220339,HC,Liege,2000
6.989830508474577,1.6353815617856755,0.9221398305084746,0.15510015274232197,0.1657286523319712,0.09326072449469362,1.6779661016949152,1.3684170982500576,1.9152542372881356,4.661738002778561,1.0677966101694916,2.0341525264850366,6.115254237288136,18.08980247954418,0.6474576271186441,HC,Liege,2000
6.911864406779661,1.7483245971125374,0.8952860169491526,0.18278352287489985,0.14448844008564327,0.09937924336018888,1.8745762711864407,1.5319858852669896,2.1796610169491526,4.410110866088536,1.4305084745762713,2.390890496984805,8.108474576271187,20.076846333277334,0.6406779661016949,HC,Liege,2000
7.237288135593221,1.4995929735996383,0.9214512711864407,0.15868672796046726,0.17212883315411806,0.0981629646659909,1.728813559322034,1.438343073035202,2.4338983050847456,6.898405862754472,1.1084745762711865,2.1773322298593163,6.725423728813559,19.870833691622376,0.7152542372881356,HC,Liege,2000
7.176271186440678,1.4128153145045508,0.8820974576271187,0.18088533642966648,0.1350153665854673,0.09224693514514544,1.9966101694915255,1.5393115456179922,3.,6.275051488748174,1.6372881355932203,2.3922118199595435,9.35593220338983,23.975243383904107,0.6474576271186441,HC,Liege,2000
7.444067796610169,1.3514927323419506,0.9265360169491526,0.15952668388458272,0.21054530880755254,0.09591082850825339,1.6372881355932203,1.3829345248523977,2.0372881355932204,5.220101249264338,1.0745762711864406,2.280617907671707,6.752542372881356,22.392866266693844,0.7932203389830509,HC,Liege,2000
7.081355932203389,1.4474377801997413,0.8609110169491525,0.19720775188899112,0.11996542874926099,0.08586351930132917,2.1254237288135593,1.5408112787506063,3.1864406779661016,5.742126743168988,1.8508474576271186,2.5441440158412796,9.505084745762712,22.317564897607436,0.6,HC,Liege,2000
7.220338983050848,1.3437589146434386,0.8997351694915254,0.17155863423718204,0.1579458971964003,0.0936876968075111,1.806779661016949,1.3851346880332993,2.854237288135593,7.246912189524403,1.3288135593220338,2.216353001274125,6.549152542372881,17.418773944296237,0.6576271186440678,HC,Liege,2000
6.850847457627118,1.728560965262472,0.9125264830508475,0.16003660954124635,0.1447186741063025,0.09182650210547971,1.7661016949152541,1.4437017121711606,1.8440677966101695,4.0088153365032015,1.2033898305084745,2.084483930092011,7.389830508474576,22.10868143708545,0.6067796610169491,HC,Liege,2000
6.942372881355932,1.7153547233914008,0.9019332627118644,0.16897895714774755,0.13761130273877187,0.09296759832131508,1.8101694915254238,1.3794736057278303,1.9254237288135594,3.697163054419208,1.305084745762712,2.123749780085068,6.305084745762712,15.723084871429464,0.5932203389830508,HC,Liege,2000
7.406779661016949,1.0499175765518107,0.8906514830508474,0.17546154224687602,0.16987000078594996,0.09457443699867879,1.9661016949152543,1.5400429412339725,2.922033898305085,5.736356482451745,1.528813559322034,2.328529822598671,8.989830508474576,23.32722055057868,0.6983050847457627,HC,Liege,2000
6.8915254237288135,1.5519575539793715,0.8835805084745763,0.17374878370003471,0.11855219226794407,0.08672775490903017,1.9796610169491526,1.5091561971722385,2.623728813559322,5.108727626362186,1.5694915254237287,2.246145793997861,8.786440677966102,22.459722575728406,0.5322033898305085,HC,Liege,2000
7.623728813559322,0.9970021136354263,0.9067796610169492,0.17383836475255607,0.22834904067743844,0.09990514276630176,1.7898305084745763,1.448517057610257,2.759322033898305,6.284743934324053,1.3457627118644069,2.3996696124214862,7.28135593220339,19.425620637305226,0.8338983050847457,HC,Liege,2000
6.877966101694915,1.7960472415184847,0.9168697033898305,0.16564193321183363,0.16443476339289445,0.09419566132913132,1.7186440677966102,1.3944775555645503,1.8101694915254238,4.195788643884958,1.1423728813559322,2.1376530287043742,6.31864406779661,17.94285160126942,0.6169491525423729,HC,Liege,2000
7.183050847457627,1.4799395936335937,0.905958686440678,0.16975446368495067,0.1601681471328927,0.09712034065066844,1.7830508474576272,1.4143516862258094,1.952542372881356,4.341887269582648,1.2949152542372881,2.245403872834504,7.498305084745763,22.35292792807624,0.6745762711864407,HC,Liege,2000
7.4,1.3388586082485918,0.9259004237288135,0.15565676668442963,0.20139961952255173,0.09527195198965333,1.6372881355932203,1.3606950249325471,1.6440677966101696,4.19993023293308,1.0576271186440678,2.0911600373088284,6.386440677966101,20.543129146452756,0.7694915254237288,HC,Liege,2000
6.338983050847458,2.370798117001347,0.9521451271186441,0.11696957077538547,0.15406794143905547,0.09350314288215376,1.3627118644067797,1.025422328056194,1.305084745762712,4.152410928393514,0.6576271186440678,1.4408334911068272,2.630508474576271,8.513742713735885,0.6271186440677966,MCS,Liege,2000
7.179661016949153,1.6255147462189437,0.9248675847457627,0.15102609849451806,0.17688528312681656,0.10013267301167367,1.6610169491525424,1.283667540932982,2.440677966101695,6.249803214368278,1.1016949152542372,1.9752272150289685,5.057627118644068,13.902081338989309,0.7322033898305085,MCS,Liege,2000
7.952542372881356,0.24241436174618475,0.9755031779661016,0.09704077902848687,0.2963810893173085,0.07752130936650974,1.2372881355932204,0.885647958733259,1.0338983050847457,4.621857069330375,0.3728813559322034,1.361682721261165,2.1966101694915254,11.190885608942615,0.9593220338983051,MCS,Liege,2000
7.722033898305085,0.8134604459689418,0.9382944915254238,0.14240062280171994,0.24125378302614386,0.09673398854832085,1.6,1.3055293101501082,2.159322033898305,5.411072096662289,0.9694915254237289,2.045851879033556,5.68135593220339,19.260748481296176,0.8542372881355932,MCS,Liege,2000
7.511864406779661,1.3067082132197052,0.9392478813559322,0.14034756199374332,0.22187431805440508,0.0964367625254407,1.5220338983050847,1.1403341461837402,1.7423728813559323,4.605236643097246,0.8677966101694915,1.815044536780567,3.8372881355932202,11.109347084585638,0.8305084745762712,MCS,Liege,2000
8.,0.,0.9896716101694916,0.06409576760558942,0.2865825697306102,0.05916168269364977,1.1016949152542372,0.530267449444379,0.33559322033898303,2.009955114758503,0.18983050847457628,1.020749959464706,0.976271186440678,8.494631185478589,1.,MCS,Liege,2000
7.976271186440678,0.22424183604801662,0.9937764830508474,0.043831729355915464,0.2945416506947644,0.060791118396604345,1.0542372881355933,0.3911400260335512,0.10847457627118644,0.799425245992335,0.09491525423728814,0.6143547610942497,0.4067796610169492,3.9587647622681694,0.9864406779661017,MCS,Liege,2000
7.552542372881356,1.2391024543080913,0.9660752118644068,0.1074613350472894,0.2724635887815423,0.098141830230664,1.2610169491525425,0.8495296703056788,0.7152542372881356,2.8452049200467644,0.4610169491525424,1.4109759753810682,2.128813559322034,10.486327673875346,0.8508474576271187,MCS,Liege,2000
7.942372881355932,0.3774146619584211,0.9767213983050848,0.0944972404832848,0.292294580304352,0.07927941590258086,1.1796610169491526,0.721293485254201,0.43728813559322033,2.1173935292372663,0.33559322033898303,1.327385950524169,1.4915254237288136,8.124399078390159,0.9627118644067797,MCS,Liege,2000
7.16271186440678,1.5754362651191116,0.917478813559322,0.1600844324240323,0.19521559752619727,0.10255541911600984,1.694915254237288,1.333457812823813,1.959322033898305,4.433887938618473,1.152542372881356,2.09125345043762,5.776271186440678,16.600309768225237,0.7050847457627119,MCS,Liege,2000
7.308474576271187,1.4057132981060818,0.9201536016949152,0.16691779759789047,0.16950332227684112,0.09848503672547634,1.6915254237288135,1.398460186570011,1.8711864406779661,4.564084211980913,1.1491525423728814,2.2120144114340308,6.766101694915254,20.279977686691595,0.7220338983050848,MCS,Liege,2000
6.898305084745763,2.124074396652932,0.9556408898305084,0.12047421890036522,0.23725611859029636,0.10718528271717111,1.3322033898305086,1.0438586627437256,1.2542372881355932,4.813093794629161,0.6610169491525424,1.7174100473967093,3.1050847457627118,13.090006846067968,0.7627118644067796,MCS,Liege,2000
6.593220338983051,2.1700475982266787,0.9555349576271186,0.12335628833040893,0.193697231716359,0.09159871594288492,1.3186440677966103,0.9095490736513688,1.006779661016949,3.7902580032382684,0.5694915254237288,1.5319483813590198,2.386440677966102,8.907803808299713,0.6338983050847458,MCS,Liege,2000
7.437288135593221,1.2549425410689763,0.9370762711864407,0.1460884973418081,0.23101745655790443,0.09994094018505205,1.5627118644067797,1.2710463199609818,2.016949152542373,6.548622640597025,0.8779661016949153,1.944663954814813,4.854237288135593,16.10397700152755,0.7762711864406779,MCS,Liege,2000
6.311864406779661,2.4239682233305313,0.9523305084745762,0.12544194018074356,0.16634269894149764,0.09287125998601486,1.3457627118644069,1.0524099919479897,1.2915254237288136,4.594369735480894,0.6542372881355932,1.6659421962725656,2.9559322033898305,10.76063559313691,0.6338983050847458,MCS,Liege,2000
7.769491525423729,0.9782818278358972,0.9632415254237288,0.11215753693023857,0.28076655845727116,0.08900567262393215,1.3322033898305086,0.9973593402319102,1.1288135593220339,3.8817718672851775,0.5525423728813559,1.5719313320279986,2.752542372881356,11.511664768387323,0.9389830508474576,MCS,Liege,2000
7.227118644067796,1.5357690624056175,0.932229872881356,0.14688624030225617,0.21990989758651805,0.10175581546227692,1.5627118644067797,1.210952602339775,1.583050847457627,4.466718832992262,0.8745762711864407,1.80240829667185,4.284745762711864,13.30427245712179,0.7389830508474576,MCS,Liege,2000
7.4271186440677965,1.3780150928393624,0.9424258474576271,0.14560446383285439,0.23318730508368316,0.09843565025646817,1.4508474576271186,1.1513253794098335,1.1423728813559322,3.6804662282881586,0.7694915254237288,1.8833124656170361,4.013559322033898,14.39584989192676,0.8101694915254237,MCS,Liege,2000
7.549152542372881,1.2031558617146334,0.9523040254237288,0.132792825041983,0.26625266882425275,0.10213449338640163,1.383050847457627,1.0279406007987368,1.1966101694915254,3.72467567018018,0.6813559322033899,1.8448714599724125,3.145762711864407,12.023808613364277,0.8372881355932204,MCS,Liege,2000
8.,0.,1.,0.,0.33509335898188564,0.02428840981930469,1.,0.,0.,0.,0.,0.,0.,0.,1.,MCS,Liege,2000
7.986440677966102,0.14196875655167407,0.9927966101694915,0.0493502681478357,0.30115124559290507,0.054457122381018075,1.0983050847457627,0.5649333320270298,0.4067796610169492,2.331207907369683,0.1423728813559322,0.7410947902111702,0.9220338983050848,8.443070928916523,0.9898305084745763,MCS,Liege,2000
7.691525423728813,1.0906829046547746,0.9686175847457628,0.10601383904200914,0.2796133169355098,0.09553679373134846,1.2983050847457627,0.9274516800285095,1.223728813559322,4.531334931942348,0.488135593220339,1.4493814865241261,2.4135593220338984,10.895115646855029,0.9050847457627119,MCS,Liege,2000
7.986440677966102,0.14196875655167407,0.9795815677966102,0.09076500746584591,0.3080767679498543,0.06437758366066698,1.2,0.7573369937048489,0.8813559322033898,3.7275190356922203,0.376271186440678,1.4441394109719188,1.6542372881355931,8.48542762890529,0.9898305084745763,MCS,Liege,2000
6.96271186440678,1.7238013084100454,0.9123146186440678,0.15987274922138722,0.17095099765242516,0.09673036637605037,1.7152542372881356,1.325219976536295,2.0542372881355933,5.178551660418822,1.176271186440678,2.0475979298656553,5.762711864406779,15.88212830276385,0.6542372881355932,MCS,Liege,2000
7.813559322033898,0.6344509509747469,0.9526483050847457,0.1322801376312631,0.2759196433929992,0.09647646252618657,1.4440677966101696,1.2000383025583015,1.694915254237288,5.398851846828601,0.7220338983050848,1.8696567070563344,4.813559322033898,18.796027867674944,0.9016949152542373,MCS,Liege,2000
7.5288135593220336,1.1924978552313623,0.9518538135593221,0.1277975723277716,0.2581342217519002,0.10252664367884771,1.3796610169491526,1.0075611872771997,1.0542372881355933,3.223395516463772,0.6813559322033899,1.7774934338023787,3.3084745762711862,13.989212407236417,0.8372881355932204,MCS,Liege,2000
7.759322033898305,0.6837381409916451,0.947166313559322,0.13991803063921662,0.2804013942766728,0.09812439452365805,1.4915254237288136,1.2618641222068865,2.057627118644068,6.711997944228854,0.7898305084745763,1.9872214581709298,5.057627118644068,18.20020677280409,0.8610169491525423,MCS,Liege,2000
7.342372881355932,1.2547136063025899,0.9183792372881356,0.17123154277947333,0.20000607157977818,0.09792326694269307,1.647457627118644,1.3217035658577718,1.8644067796610169,4.428940368043224,1.1050847457627118,2.225996157032451,5.708474576271186,16.474626490821134,0.7152542372881356,MCS,Liege,2000
7.827118644067797,0.6643030012343832,0.9488082627118644,0.13121384533531888,0.2636767382646369,0.09289523327276152,1.4542372881355932,1.1396285499363088,1.6847457627118645,5.984636079425383,0.7796610169491526,1.901540825806571,4.040677966101695,15.379439484662496,0.9084745762711864,MCS,Liege,2000
7.969491525423729,0.1719817070368247,0.9795550847457627,0.08623637748963711,0.28223652968665086,0.07070144430007097,1.2135593220338983,0.8547886302549301,0.6237288135593221,2.7303901120070826,0.3050847457627119,1.1327817461203986,2.2101694915254235,13.637307936975052,0.9694915254237289,MCS,Liege,2000
7.555932203389831,1.2471351830876816,0.9501324152542373,0.13534529957539657,0.25636847670243534,0.10038062249979099,1.4305084745762713,1.147326182291788,1.3694915254237288,4.210851769275372,0.7830508474576271,2.0287052347785584,4.176271186440678,15.97358347856851,0.847457627118644,MCS,Liege,2000
7.989830508474577,0.10032982092846604,0.9868908898305084,0.06536787358792816,0.2969419748429608,0.06403392690954827,1.1322033898305084,0.647927773220552,0.3389830508474576,2.139302670256587,0.1864406779661017,0.8492185095659249,1.0847457627118644,8.267740321279398,0.9898305084745763,UWS,Liege,2000
8.,0.,1.,0.,0.33316771694238495,0.027290240301018766,1.,0.,0.,0.,0.,0.,0.,0.,1.,UWS,Liege,2000
8.,0.,1.,0.,0.3494540733575648,0.02194414398344571,1.,0.,0.,0.,0.,0.,0.,0.,1.,UWS,Liege,2000
7.9932203389830505,0.08205910804684884,0.9984639830508475,0.02094633542197494,0.32195367093857885,0.04294891861732894,1.0135593220338983,0.18361495001967243,0.05084745762711865,0.6277138723529884,0.02711864406779661,0.32823643218739534,0.08135593220338982,1.0383289339160215,0.9932203389830508,UWS,Liege,2000
8.,0.,1.,0.,0.3382582127300786,0.019326099921578015,1.,0.,0.,0.,0.,0.,0.,0.,1.,UWS,Liege,2000
6.698305084745763,2.1218389470204353,0.952489406779661,0.12865425215898918,0.2231569322671352,0.11010303276349775,1.3186440677966103,0.9812607898612101,0.9152542372881356,3.233763277570484,0.5966101694915255,1.627097457489184,2.6576271186440676,10.972449371808088,0.6983050847457627,UWS,Liege,2000
7.857627118644068,0.6535958917963405,0.9728813559322034,0.10968998330939653,0.28080094289108887,0.08260061518634168,1.2440677966101694,0.9213606714685858,0.8576271186440678,4.136657267950164,0.4135593220338983,1.5377132071676582,2.766101694915254,15.155561827089846,0.9355932203389831,UWS,Liege,2000
7.159322033898305,1.7461937924242394,0.9615201271186441,0.10892989725497589,0.2407892345956627,0.10112594030490216,1.311864406779661,0.9044306657074968,1.1661016949152543,4.441278261922758,0.5220338983050847,1.4113424066049363,2.2508474576271187,9.887749189152114,0.7728813559322034,UWS,Liege,2000
8.,0.,1.,0.,0.3493806676429612,0.019497919114072632,1.,0.,0.,0.,0.,0.,0.,0.,1.,UWS,Liege,2000
8.,0.,1.,0.,0.3234624163345509,0.02952698404694853,1.,0.,0.,0.,0.,0.,0.,0.,1.,UWS,Liege,2000
7.932203389830509,0.39763737758956424,0.9837658898305085,0.08313542179572506,0.30914728380698403,0.07262572675745144,1.1322033898305084,0.6685275187891218,0.3152542372881356,1.7637415506239282,0.2135593220338983,1.0601339261603462,1.152542372881356,7.202667959841683,0.9694915254237289,UWS,Liege,2000
7.952542372881356,0.35575459652729946,0.9878177966101694,0.06496195746273996,0.30810316715082103,0.0658721691011884,1.1016949152542372,0.5107294635023513,0.28135593220338984,1.548807586857992,0.1864406779661017,0.8728402162429649,0.6915254237288135,4.5647614204495754,0.9728813559322034,UWS,Liege,2000
7.983050847457627,0.15310630224591476,0.9821239406779662,0.07785773733662367,0.27880613627811746,0.07163181157492987,1.1694915254237288,0.697514774107096,0.4,1.8980811005873222,0.2677966101694915,1.0248506593093523,1.3016949152542372,8.438039203620622,0.9864406779661017,UWS,Liege,2000
7.888135593220339,0.4985010568177132,0.9734375,0.1039781574652719,0.28179700570884575,0.08532608666347456,1.240677966101695,0.8555142459992864,0.8915254237288136,3.8074542469442716,0.41694915254237286,1.454059488953095,2.047457627118644,9.303058653797747,0.9322033898305084,UWS,Liege,2000
6.973958333333333,1.6279937033858236,0.932861328125,0.14670590074612158,0.17296618704812963,0.09174277360742612,1.5625,1.2103072956898178,1.7239583333333333,5.538863541521602,0.9322916666666666,1.8682096371295938,4.5625,14.192730313438638,0.62500000,HC,Paris,2400
6.598958333333333,2.0742968081409874,0.92919921875,0.15821643663453475,0.1550066982951422,0.0901079972059708,1.5625,1.2316359378214543,1.7916666666666667,5.169857885431238,0.96875,2.0153221671732786,4.75,16.02927010191044,0.5833333333333334,HC,Paris,2400
7.338541666666667,1.408668830230828,0.9332682291666666,0.14570721213455085,0.21602618509056015,0.10181636059312545,1.6041666666666667,1.318768101508205,1.53125,4.509141467156839,0.8958333333333334,1.814175470810056,5.541666666666667,18.60438829655221,0.7291666666666666,HC,Paris,2400
6.84375,1.7340230498756353,0.9123128255208334,0.16969476579285434,0.14771702558939154,0.09107930420371704,1.7760416666666667,1.427719976605084,2.0989583333333335,4.465795813543638,1.2760416666666667,2.2388261801512317,7.1250000,20.122153007734205,0.5885416666666666,HC,Paris,2400
7.3125,1.2188835396925062,0.9287923177083334,0.14919527056626752,0.1982338242515658,0.09694943698924847,1.71875,1.4448408577302438,2.4635416666666665,6.3573058331810035,1.1145833333333333,2.140238458612082,7.291666666666667,22.356913857288582,0.671875,HC,Paris,2400
6.651041666666667,1.8758606242461675,0.9227701822916666,0.15687282197680633,0.16292984486763035,0.09409478531792424,1.609375,1.2741482551264067,1.6979166666666667,5.190375290836128,0.953125,1.8744139709186443,4.770833333333333,13.957882455404503,0.5625,HC,Paris,2400
6.369791666666667,2.262401921984072,0.9326171875,0.15073793938904867,0.15198761044878073,0.10045974341292835,1.4479166666666667,1.1168201853426936,1.5677083333333333,5.388606707513909,0.8125,1.8725678670389136,3.5625,12.085470357003073,0.5989583333333334,HC,Paris,2400
6.1875,2.214123697989794,0.9510904947916666,0.12327527574171264,0.12490414720812978,0.08847599083718298,1.3802083333333333,1.0637120333673749,1.1302083333333333,3.3132819766203454,0.671875,1.5947964293418977,3.2291666666666665,12.635498247881728,0.515625,HC,Paris,2400
7.604166666666667,0.7702700644723396,0.9369710286458334,0.13893309988914726,0.2289438757094528,0.10563957340126871,1.5625,1.1484817876948101,1.6510416666666667,4.024417524925881,0.9166666666666666,1.7658016750347576,3.9791666666666665,11.44914404248438,0.7447916666666666,HC,Paris,2400
7.552083333333333,0.9056511431315899,0.9098307291666666,0.15961710838885296,0.18637921945948954,0.09798580605875505,1.8177083333333333,1.4801108342273637,2.5572916666666665,6.004932777719543,1.2083333333333333,2.0408161493764094,7.25,19.927472661295177,0.7604166666666666,HC,Paris,2400
6.265625,2.1058612710025164,0.9578043619791666,0.11023788823844238,0.13260553947252116,0.08047605897216815,1.34375,0.8993993945035395,1.09375,4.193442611685535,0.59375,1.4074069314996758,2.5,10.988630487917955,0.5104166666666666,HC,Paris,2400
7.442708333333333,0.9447491721424734,0.8902587890625,0.17870344691742165,0.16231724752625729,0.0984191362686849,1.9583333333333333,1.5201196955795582,2.546875,4.68240174138319,1.4739583333333333,2.2265792518863,7.895833333333333,18.427492576009602,0.6666666666666666,HC,Paris,2400
7.364583333333333,1.191285996891128,0.9356689453125,0.13657969714955606,0.20694861136031273,0.1028486111045653,1.5625,1.188595985466326,1.359375,3.488226570820049,0.8802083333333334,1.6743232334082194,4.520833333333333,15.699641162742825,0.6927083333333334,HC,Paris,2400
6.862857142857143,2.003865651938874,0.9523214285714285,0.1237495329562409,0.23301325123085873,0.10443627378612783,1.3771428571428572,1.0116706732036904,1.2285714285714286,3.66984401603676,0.6742857142857143,1.6149909963734619,2.8114285714285714,9.49730101295164,0.7085714285714285,MCS,Paris,2000
6.788571428571428,1.987355950369583,0.9251785714285714,0.14981004128357936,0.16234075855846403,0.09951019267290752,1.6,1.3049356853336271,2.0914285714285716,6.217274158277378,1.04,1.989572818471342,5.211428571428572,15.60937028891065,0.6685714285714286,MCS,Paris,2000
7.485714285714286,1.0789261479142402,0.9041964285714286,0.1786527939630845,0.16378626144040137,0.09688024109314455,1.84,1.540908822740658,2.7485714285714287,6.2495426771460165,1.3371428571428572,2.429707297396213,8.274285714285714,21.710146973999347,0.7428571428571429,MCS,Paris,2000
7.6571428571428575,0.7907630001770313,0.9468303571428571,0.14157589503910067,0.24412692084409207,0.09733302818924508,1.4685714285714286,1.203749245024876,1.8171428571428572,6.2308672046874,0.7371428571428571,1.9389372220421186,4.411428571428571,15.874215776869491,0.8228571428571428,MCS,Paris,2000
6.382857142857143,2.553819068911244,0.9510714285714286,0.13403703940953587,0.22145563361127618,0.10689898773134289,1.2457142857142858,1.080831123889087,1.0742857142857143,4.0764370196913635,0.6457142857142857,1.8142834645655344,3.382857142857143,16.81043019274956,0.7485714285714286,MCS,Paris,2000
8.,0.,0.993125,0.04866550598950231,0.3215750347755123,0.047337007439915986,1.062857142857143,0.4161632332807571,0.2914285714285714,2.729874034621004,0.12,0.801712452904941,0.4342857142857143,3.325223331459352,1.,MCS,Paris,2000
7.4,1.3309502512973848,0.9434821428571428,0.14653907524609125,0.22011851801396565,0.10321348841056921,1.4457142857142857,1.1933967983731761,1.3542857142857143,3.5713417132295056,0.8114285714285714,1.9810201453611043,4.662857142857143,17.312441203024004,0.76,MCS,Paris,2000
7.994285714285715,0.07537660547584525,1.,0.,0.3207404313274319,0.046493605728877986,1.,0.,0.,0.,0.,0.,0.,0.,0.9942857142857143,MCS,Paris,2000
